id,message_text,url,url_category,mentioned_brand,domain_owner,semantic_match,overseas_sender,pii_request,label,data_origin,annotation_note
331,로젠택배 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-30.example/login,phishing,로젠택배,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
332,"[11번가] 해외결제 1,230,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://11-verify-31.example/login,phishing,11번가,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
333,[KB국민카드] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://kb-verify-32.example/login,phishing,KB국민카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
334,[경찰청] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-33.example/login,phishing,경찰청,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
335,[SSG.COM] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://ssg-com-verify-34.example/login,phishing,SSG.COM,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
336,[대한민국 정책브리핑] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-35.example/install,malware,대한민국 정책브리핑,unknown,False,True,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
337,KB국민은행 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://kb-verify-36.example/login,phishing,KB국민은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
338,"[케이뱅크] 해외결제 35,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-37.example/login,phishing,케이뱅크,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
339,[국민연금공단] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-38.example/login,phishing,국민연금공단,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
340,[우리카드] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-39.example/login,phishing,우리카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
341,[우리카드] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://brand-verify-40.example/login,phishing,우리카드,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
342,[쿠팡] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-41.example/install,malware,쿠팡,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
343,옥션 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-42.example/login,phishing,옥션,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
344,"[NH농협은행] 해외결제 89,700원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://nh-verify-43.example/login,phishing,NH농협은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
345,[국세청] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-44.example/login,phishing,국세청,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
346,[NAVER] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://naver-verify-45.example/login,phishing,NAVER,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
347,[11번가] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://11-verify-46.example/login,phishing,11번가,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
348,[네이버쇼핑] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-47.example/install,malware,네이버쇼핑,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
349,BC카드 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://bc-verify-48.example/login,phishing,BC카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
350,"[쿠팡] 해외결제 6,100원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-49.example/login,phishing,쿠팡,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
351,[SSG.COM] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://ssg-com-verify-50.example/login,phishing,SSG.COM,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
352,[쿠팡] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-51.example/login,phishing,쿠팡,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
353,[G마켓] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://g-verify-52.example/login,phishing,G마켓,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
354,[케이뱅크] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-53.example/install,malware,케이뱅크,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
355,우체국 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-54.example/login,phishing,우체국,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
356,"[정부24] 해외결제 125,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://24-verify-55.example/login,phishing,정부24,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
357,[11번가] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://11-verify-56.example/login,phishing,11번가,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
358,[쿠팡] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-57.example/login,phishing,쿠팡,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
359,[CJ대한통운] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://cj-verify-58.example/login,phishing,CJ대한통운,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
360,[고용24] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-24-59.example/install,malware,고용24,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
361,로젠택배 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-60.example/login,phishing,로젠택배,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
362,"[쿠팡] 해외결제 35,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-61.example/login,phishing,쿠팡,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
363,[우리은행] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-62.example/login,phishing,우리은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
364,[NH농협카드] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://nh-verify-63.example/login,phishing,NH농협카드,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
365,[NH농협은행] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://nh-verify-64.example/login,phishing,NH농협은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
366,[정부24] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-24-65.example/install,malware,정부24,unknown,False,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
367,KB국민은행 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://kb-verify-66.example/login,phishing,KB국민은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
368,"[신한은행] 해외결제 6,100원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-67.example/login,phishing,신한은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
369,[우리카드] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-68.example/login,phishing,우리카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
370,[한진택배] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-69.example/login,phishing,한진택배,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
371,[CJ대한통운] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://cj-verify-70.example/login,phishing,CJ대한통운,unknown,False,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
372,[롯데택배] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-71.example/install,malware,롯데택배,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
373,IBK기업은행 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://ibk-verify-72.example/login,phishing,IBK기업은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
374,"[IBK기업은행] 해외결제 1,230,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://ibk-verify-73.example/login,phishing,IBK기업은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
375,[롯데카드] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-74.example/login,phishing,롯데카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
376,[Microsoft] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://microsoft-verify-75.example/login,phishing,Microsoft,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
377,[SSG.COM] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://ssg-com-verify-76.example/login,phishing,SSG.COM,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
378,[CJ대한통운] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-cj-77.example/install,malware,CJ대한통운,unknown,True,True,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
379,롯데택배 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-78.example/login,phishing,롯데택배,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
380,"[컬리] 해외결제 6,100원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-79.example/login,phishing,컬리,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
381,[신한은행] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-80.example/login,phishing,신한은행,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
382,[국세청] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-81.example/login,phishing,국세청,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
383,[NH농협은행] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://nh-verify-82.example/login,phishing,NH농협은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
384,[국세청] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-83.example/install,malware,국세청,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
385,CJ대한통운 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://cj-verify-84.example/login,phishing,CJ대한통운,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
386,"[롯데택배] 해외결제 1,230,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-85.example/login,phishing,롯데택배,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
387,[현대카드] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-86.example/login,phishing,현대카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
388,[11번가] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://11-verify-87.example/login,phishing,11번가,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
389,[Samsung] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://samsung-verify-88.example/login,phishing,Samsung,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
390,[컬리] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-89.example/install,malware,컬리,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
391,하나카드 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-90.example/login,phishing,하나카드,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
392,"[병무청] 해외결제 89,700원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-91.example/login,phishing,병무청,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
393,[KB국민카드] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://kb-verify-92.example/login,phishing,KB국민카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
394,[케이뱅크] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-93.example/login,phishing,케이뱅크,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
395,[경찰청] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://brand-verify-94.example/login,phishing,경찰청,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
396,[케이뱅크] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-95.example/install,malware,케이뱅크,unknown,False,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
397,한진택배 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-96.example/login,phishing,한진택배,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
398,"[카카오뱅크] 해외결제 35,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-97.example/login,phishing,카카오뱅크,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
399,[국민연금공단] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-98.example/login,phishing,국민연금공단,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
400,[CJ대한통운] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://cj-verify-99.example/login,phishing,CJ대한통운,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
401,[고용24] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://24-verify-100.example/login,phishing,고용24,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
402,[쿠팡] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-101.example/install,malware,쿠팡,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
403,11번가 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://11-verify-102.example/login,phishing,11번가,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
404,"[KB국민카드] 해외결제 89,700원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://kb-verify-103.example/login,phishing,KB국민카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
405,[롯데ON] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://on-verify-104.example/login,phishing,롯데ON,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
406,[국세청] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-105.example/login,phishing,국세청,unknown,False,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
407,[대한민국 정책브리핑] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://brand-verify-106.example/login,phishing,대한민국 정책브리핑,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
408,[옥션] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-107.example/install,malware,옥션,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
409,로젠택배 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-108.example/login,phishing,로젠택배,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
410,"[현대카드] 해외결제 50,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-109.example/login,phishing,현대카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
411,[현대카드] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-110.example/login,phishing,현대카드,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
412,[CJ대한통운] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://cj-verify-111.example/login,phishing,CJ대한통운,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
413,[CJ대한통운] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://cj-verify-112.example/login,phishing,CJ대한통운,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
414,[NH농협카드] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-nh-113.example/install,malware,NH농협카드,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
415,SSG.COM 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://ssg-com-verify-114.example/login,phishing,SSG.COM,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
416,"[국세청] 해외결제 6,100원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-115.example/login,phishing,국세청,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
417,[NAVER] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://naver-verify-116.example/login,phishing,NAVER,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
418,[롯데카드] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-117.example/login,phishing,롯데카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
419,[Google] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://google-verify-118.example/login,phishing,Google,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
420,[11번가] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-11-119.example/install,malware,11번가,unknown,True,True,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
421,롯데ON 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://on-verify-120.example/login,phishing,롯데ON,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
422,"[G마켓] 해외결제 35,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://g-verify-121.example/login,phishing,G마켓,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
423,[롯데카드] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-122.example/login,phishing,롯데카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
424,[국민건강보험] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-123.example/login,phishing,국민건강보험,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
425,[국민건강보험] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://brand-verify-124.example/login,phishing,국민건강보험,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
426,[BC카드] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-bc-125.example/install,malware,BC카드,unknown,False,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
427,토스뱅크 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-126.example/login,phishing,토스뱅크,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
428,"[현대카드] 해외결제 1,230,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-127.example/login,phishing,현대카드,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
429,[우리은행] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-128.example/login,phishing,우리은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
430,[고용24] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://24-verify-129.example/login,phishing,고용24,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
431,[CJ대한통운] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://cj-verify-130.example/login,phishing,CJ대한통운,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
432,[11번가] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-11-131.example/install,malware,11번가,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
433,우리은행 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-132.example/login,phishing,우리은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
434,"[롯데택배] 해외결제 1,230,000원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-133.example/login,phishing,롯데택배,unknown,True,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
435,[NH농협은행] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://nh-verify-134.example/login,phishing,NH농협은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
436,[국민연금공단] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://brand-verify-135.example/login,phishing,국민연금공단,unknown,False,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
437,[NH농협은행] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://nh-verify-136.example/login,phishing,NH농협은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
438,[케이뱅크] 보안 점검이 필요합니다. 앱을 설치하고 인증을 완료하세요.,https://security-update-brand-137.example/install,malware,케이뱅크,unknown,True,False,False,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
439,신한은행 주소 오류로 배송/처리가 중단되었습니다. 즉시 주소와 연락처를 입력하세요.,https://brand-verify-138.example/login,phishing,신한은행,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
440,"[옥션] 해외결제 6,100원 승인. 본인이 아니면 아래에서 취소하고 주민번호를 입력하세요.",https://brand-verify-139.example/login,phishing,옥션,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
441,[로젠택배] 계정이 잠겼습니다. 10분 안에 본인인증 정보를 입력하지 않으면 사용이 중지됩니다.,https://brand-verify-140.example/login,phishing,로젠택배,unknown,False,True,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
442,[고용24] 미납 금액/과태료가 있습니다. 즉시 납부 정보를 입력하세요.,https://24-verify-141.example/login,phishing,고용24,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
443,[국민연금공단] 환급금이 있습니다. 계좌번호와 인증번호를 입력하면 지급됩니다.,https://brand-verify-142.example/login,phishing,국민연금공단,unknown,True,False,True,RISK,synthetic,안전한 예약 도메인(.example)로 생성한 위험 학습 예시.
